date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT
2019-04-22 00:00:00,1.7141,1.72372,5689,6617,20583,2490,1194101
2019-04-29 00:00:00,1.56927,1.57693,5362,6203,18848,2459,1195232
2019-05-06 00:00:00,1.49991,1.46086,4785,5903,17096,2415,1170273
2019-05-13 00:00:00,1.50211,1.50759,4614,5488,16349,2302,1084443
2019-05-20 00:00:00,1.42357,1.40452,4597,5227,15747,2205,1121166
2019-05-27 00:00:00,1.39457,1.40617,4437,4659,14770,2179,1050372
2019-06-03 00:00:00,1.21776,1.23921,3930,4110,13433,2235,1083994
2019-06-10 00:00:00,1.11351,1.10622,3350,3607,11618,2139,1050239
2019-06-17 00:00:00,0.992293,1.01351,3046,3282,10678,2141,1053569
2019-06-24 00:00:00,0.947072,0.959926,2940,3106,9986,2063,1040288
2019-07-01 00:00:00,0.876088,0.873735,2433,2676,8549,2111,978443
2019-07-08 00:00:00,0.809956,0.795831,2344,2660,8422,2090,1058265
2019-07-15 00:00:00,0.755431,0.768849,2219,2570,8111,2132,1054954
2019-07-22 00:00:00,0.73346,0.748185,2128,2451,7755,2117,1036508
2019-07-29 00:00:00,0.72729,0.758451,2348,2436,7874,2128,1038168
2019-08-05 00:00:00,0.754637,0.77011,2089,2384,8038,2146,1043747
2019-08-12 00:00:00,0.730938,0.834825,2630,2828,8987,2178,1076513
2019-08-19 00:00:00,0.840615,0.942052,2907,3501,10096,2147,1071703
2019-08-26 00:00:00,0.989217,1.07895,3394,4220,11817,2169,1095230
2019-09-02 00:00:00,1.14059,1.20634,3801,4535,13158,2189,1090741
2019-09-09 00:00:00,1.23272,1.2757,3905,5499,14831,2221,1162580
2019-09-16 00:00:00,1.24529,1.39156,4463,5673,15977,2198,1148137
2019-09-23 00:00:00,1.33771,1.49698,4970,6104,17414,2180,1163278
2019-09-30 00:00:00,1.49064,1.50415,6218,7658,21915,2896,1456967
2019-10-07 00:00:00,1.59269,1.59823,6550,7638,22953,2924,1436150
2019-10-14 00:00:00,1.72517,1.73838,7273,8277,24857,2950,1429897
2019-10-21 00:00:00,1.83428,1.8605,7892,9349,27419,2980,1473740
2019-10-28 00:00:00,2.04049,2.01425,8658,10068,28910,2989,1435277
2019-11-04 00:00:00,2.39351,2.36364,10557,12551,34586,3007,1463253
2019-11-11 00:00:00,2.63245,2.64431,11446,13671,37728,2976,1426760
2019-11-18 00:00:00,2.91944,2.97548,12714,17049,44148,2971,1483729
2019-11-25 00:00:00,3.41066,3.44787,14389,14717,43817,2971,1270842
2019-12-02 00:00:00,3.2622,3.31577,13839,16389,48877,2977,1474075
2019-12-09 00:00:00,3.94308,3.86928,14728,21877,56444,2947,1458774
2019-12-16 00:00:00,5.06529,5.02757,17999,29177,71584,2913,1423829
2019-12-23 00:00:00,7.06161,7.15315,24097,34004,95757,2905,1338669
2019-12-30 00:00:00,5.91974,6.22926,21564,23383,88681,2957,1423620
2020-01-06 00:00:00,4.94176,5.06974,15547,22747,75585,2987,1490905
2020-01-13 00:00:00,5.33174,5.35782,16587,29657,79746,2983,1488404
2020-01-20 00:00:00,6.08106,6.0261,18558,35216,90072,2984,1494697
2020-01-27 00:00:00,6.74724,6.87271,20299,44117,108307,2984,1575900
2020-02-03 00:00:00,6.7998,7.08261,20270,45491,111289,2994,1571300
2020-02-10 00:00:00,6.11292,6.22068,17393,36909,95418,2958,1533883
2020-02-17 00:00:00,5.55671,5.62148,15233,28328,79832,2909,1420123
2020-02-24 00:00:00,5.12279,5.10226,13817,25487,74809,2934,1466192
2020-03-02 00:00:00,5.26652,5.28928,13888,26396,78779,2901,1489410
2020-03-09 00:00:00,5.67081,6.29229,14149,27752,89571,2836,1423503
2020-03-16 00:00:00,6.38029,7.35285,10790,17512,78584,2798,1068755
2020-03-23 00:00:00,4.91692,6.22687,5129,8322,53142,2727,853431
2020-03-30 00:00:00,3.78625,4.82995,2359,4852,36251,2684,750546
2020-04-06 00:00:00,2.80122,3.47366,1496,3426,24974,2686,718953
2020-04-13 00:00:00,2.12879,2.57382,1068,2666,18265,2666,709645
2020-04-20 00:00:00,1.73315,2.02032,926,2317,15164,2652,750576
2020-04-27 00:00:00,1.40932,1.62094,864,2098,12817,2624,790715
2020-05-04 00:00:00,1.18336,1.35262,729,1889,11066,2611,818113
2020-05-11 00:00:00,1.11451,1.23819,788,1960,10480,2601,846400
2020-05-18 00:00:00,1.00534,1.07598,1224,2402,11735,2971,1090638
2020-05-25 00:00:00,0.88827,0.885843,805,1898,9614,2950,1085294
2020-06-01 00:00:00,0.814062,0.819928,802,1969,9325,2931,1137295
2020-06-08 00:00:00,0.836751,0.814575,881,2141,9580,2902,1176074
2020-06-15 00:00:00,0.928456,0.950979,1006,2679,11866,2935,1247767
2020-06-22 00:00:00,1.14217,1.20306,1216,3491,15499,2896,1288294
2020-06-29 00:00:00,1.27401,1.38424,1395,3970,17843,2897,1289006
2020-07-06 00:00:00,1.34951,1.47311,1545,4094,20046,2918,1360798
2020-07-13 00:00:00,1.34471,1.43761,1658,4075,19260,2894,1339726
2020-07-20 00:00:00,1.22153,1.21898,1634,3560,16533,2953,1356301
2020-07-27 00:00:00,1.15258,1.15067,1609,3497,15524,2992,1349125
2020-08-03 00:00:00,1.0626,1.05662,1570,3271,14117,2956,1336052
2020-08-10 00:00:00,0.979884,0.981699,1592,3167,13193,2978,1343895
2020-08-17 00:00:00,0.969202,0.961833,1804,3283,12952,2930,1346595
2020-08-24 00:00:00,1.00022,0.970543,1866,3951,13159,2967,1355839
2020-08-31 00:00:00,0.920817,0.919002,1759,3609,12316,2921,1340149
2020-09-07 00:00:00,1.0355,0.978032,1999,3822,13035,2915,1332779
2020-09-14 00:00:00,0.974333,0.955677,2070,3628,13049,2943,1365420
2020-09-21 00:00:00,1.06462,1.03845,2286,4366,14586,2941,1404590
2020-09-28 00:00:00,1.09211,1.08024,2454,4715,16466,3246,1524289
2020-10-05 00:00:00,1.21201,1.19451,2558,5239,19144,3318,1602667
2020-10-12 00:00:00,1.11151,1.09796,2313,4613,17235,3301,1569727
2020-10-19 00:00:00,1.18662,1.15393,2454,4834,18133,3330,1571417
2020-10-26 00:00:00,1.25262,1.18924,2512,4916,18554,3421,1560158
2020-11-02 00:00:00,1.44427,1.33759,2726,5825,21370,3425,1597645
2020-11-09 00:00:00,1.48969,1.37845,2776,5544,22598,3391,1639379
2020-11-16 00:00:00,1.56064,1.43236,2692,5342,22709,3334,1585429
2020-11-23 00:00:00,1.61944,1.49959,2484,4584,21313,3333,1421255
2020-11-30 00:00:00,1.57347,1.44967,2597,4861,22251,3339,1534905
2020-12-07 00:00:00,1.51939,1.42617,2504,4692,22103,3358,1549810
2020-12-14 00:00:00,1.50599,1.39797,2482,4282,20874,3299,1493163
2020-12-21 00:00:00,1.55485,1.45725,2323,3564,19836,3301,1361197
2020-12-28 00:00:00,1.58903,1.53781,2583,3933,22423,3280,1458113
2021-01-04 00:00:00,1.47519,1.4348,2414,4549,22711,3316,1582870
2021-01-11 00:00:00,1.28752,1.2606,2297,3975,19018,3278,1508647
2021-01-18 00:00:00,1.25172,1.21098,2566,4056,18350,3315,1515305
2021-01-25 00:00:00,1.10177,1.12283,2558,3953,16896,3324,1504764
2021-02-01 00:00:00,1.16565,1.08237,2636,4015,16098,3295,1487296
2021-02-08 00:00:00,1.00609,0.975086,2552,3730,14079,3246,1443873
2021-02-15 00:00:00,0.986101,0.907555,2318,3144,12591,3256,1387354
2021-02-22 00:00:00,0.864388,0.860857,2543,3541,13344,3276,1550083
2021-03-01 00:00:00,0.828056,0.842356,2771,3540,13000,3278,1543291
2021-03-08 00:00:00,0.882103,0.902897,3218,3806,14077,3284,1559093
2021-03-15 00:00:00,0.908033,0.939382,3514,3856,14574,3227,1551445
2021-03-22 00:00:00,0.947577,0.96011,3817,3915,15354,3201,1599192
2021-03-29 00:00:00,0.975225,0.998141,4116,4089,15993,3257,1602279
2021-04-05 00:00:00,1.06101,1.07796,4731,4685,18100,3277,1679101
2021-04-12 00:00:00,1.08091,1.1089,5227,4907,19165,3282,1728295
2021-04-19 00:00:00,1.10326,1.1502,5763,5093,19305,3248,1678407
2021-04-26 00:00:00,1.13361,1.1834,6326,5503,20099,3256,1698411
2021-05-03 00:00:00,1.14992,1.20915,6822,5401,19930,3227,1648268
2021-05-10 00:00:00,1.19092,1.25462,7365,5491,20367,3214,1623366
2021-05-17 00:00:00,1.24677,1.26333,8352,5414,21262,3193,1683010
2021-05-24 00:00:00,1.14504,1.19095,7953,4967,19675,3141,1652047
2021-05-31 00:00:00,1.18454,1.25187,8502,4854,20143,3140,1609033
2021-06-07 00:00:00,1.12943,1.14521,8096,4645,19182,3110,1674977
2021-06-14 00:00:00,1.18866,1.18174,8503,4594,19579,3068,1656791
2021-06-21 00:00:00,1.21202,1.21001,8514,4609,19890,3057,1643793
2021-06-28 00:00:00,1.21342,1.21283,8369,4757,20092,3055,1656615
2021-07-05 00:00:00,1.26676,1.32905,8719,5309,22371,3055,1683237
2021-07-12 00:00:00,1.38728,1.44269,9193,5930,25261,3067,1750965
2021-07-19 00:00:00,1.6475,1.70926,10371,7170,30545,3067,1787028
2021-07-26 00:00:00,1.80199,1.91065,11132,8572,35195,3050,1842048
2021-08-02 00:00:00,1.94952,2.05206,11102,8900,37756,3050,1839909
2021-08-09 00:00:00,2.03548,2.15548,11264,10105,40067,3042,1858843
2021-08-16 00:00:00,2.1918,2.30581,11801,12275,42721,3029,1852756
2021-08-23 00:00:00,2.23897,2.30752,11982,13529,43058,3028,1865986
2021-08-30 00:00:00,2.26643,2.25253,11745,13053,40864,3027,1814136
2021-09-06 00:00:00,2.21298,2.21275,11705,12250,39421,3021,1781535
2021-09-13 00:00:00,2.045,2.00464,11248,11578,36193,3059,1805463
2021-09-20 00:00:00,1.90124,1.93759,10916,11380,33976,3037,1753523
2021-09-27 00:00:00,1.8442,1.84367,10133,10040,29949,2877,1624427
2021-10-04 00:00:00,2.04291,1.96951,13140,13154,39535,3501,2007349
2021-10-11 00:00:00,1.94883,1.90695,13072,11985,37638,3510,1973726
2021-10-18 00:00:00,1.92689,1.86187,12500,11458,35714,3474,1918176
2021-10-25 00:00:00,1.9797,1.89376,12859,11888,36639,3509,1934723
2021-11-01 00:00:00,2.13555,2.08777,13304,14454,40030,3515,1917361
2021-11-08 00:00:00,2.26828,2.22941,14565,15840,44163,3530,1980931
2021-11-15 00:00:00,2.41203,2.35687,14740,17358,47076,3526,1997393
2021-11-22 00:00:00,2.51906,2.45867,14918,13401,43324,3519,1762089
2021-11-29 00:00:00,2.55518,2.56351,15167,17353,52729,3545,2056903
2021-12-06 00:00:00,2.73156,2.71846,14971,19971,55069,3544,2025745
2021-12-13 00:00:00,3.14637,3.09823,16287,23450,62545,3518,2018736
2021-12-20 00:00:00,4.00697,4.07867,18515,25073,79225,3496,1942424
2021-12-27 00:00:00,4.90255,5.06901,24109,28952,113862,3455,2246237
2022-01-03 00:00:00,4.32609,4.28066,17044,24738,93262,3487,2178681
2022-01-10 00:00:00,3.53446,3.41579,12223,20214,69183,3499,2025389
2022-01-17 00:00:00,2.80631,2.67796,9492,13268,48498,3503,1811003
2022-01-24 00:00:00,2.07428,1.97776,7309,9526,34810,3485,1760073
2022-01-31 00:00:00,1.68283,1.56091,6082,7748,25831,3415,1654872
2022-02-07 00:00:00,1.44399,1.34542,6395,7610,23731,3474,1763832
2022-02-14 00:00:00,1.49042,1.37085,6917,8500,23946,3474,1746795
2022-02-21 00:00:00,1.46656,1.37026,7057,8330,23609,3472,1722955
2022-02-28 00:00:00,1.58712,1.42301,7423,9830,25801,3470,1813130
2022-03-07 00:00:00,1.70414,1.54683,8210,11085,28077,3485,1815133
2022-03-14 00:00:00,1.83426,1.67881,9042,12124,31359,3454,1867926
2022-03-21 00:00:00,1.87437,1.73443,9302,12648,32423,3449,1869370
2022-03-28 00:00:00,1.97666,1.85462,9613,13660,34822,3443,1877580
2022-04-04 00:00:00,2.07192,1.99404,10562,15187,38144,3453,1912899
2022-04-11 00:00:00,2.16356,2.12964,11336,16095,40966,3446,1923613
2022-04-18 00:00:00,2.20516,2.1833,11734,15748,42086,3457,1927635
2022-04-25 00:00:00,2.30897,2.21509,12070,16372,43420,3426,1960190
2022-05-02 00:00:00,2.36195,2.4143,12835,18631,47799,3394,1979830
2022-05-09 00:00:00,2.55252,2.60892,14243,19989,52025,3376,1994121
2022-05-16 00:00:00,2.4544,2.60434,15055,20746,54081,3414,2076569
2022-05-23 00:00:00,2.39129,2.66831,14561,19982,52385,3351,1963229
2022-05-30 00:00:00,2.43334,2.64646,15809,17507,51863,3345,1959711
2022-06-06 00:00:00,2.16338,2.29329,14154,13726,45240,3342,1972714
2022-06-13 00:00:00,1.9885,2.0741,12858,11205,40250,3302,1940597
2022-06-20 00:00:00,1.87681,1.91807,11865,9933,37830,3355,1972297
2022-06-27 00:00:00,1.80431,1.80208,11066,8513,34566,3237,1918113
2022-07-04 00:00:00,1.8187,1.79307,10580,8593,34983,3345,1951013
2022-07-11 00:00:00,1.67889,1.66869,9525,8111,33011,3313,1978256
2022-07-18 00:00:00,1.66049,1.64913,9361,8116,32611,3313,1977461
2022-07-25 00:00:00,1.67087,1.64799,9153,7859,32040,3289,1944189
2022-08-01 00:00:00,1.53015,1.5292,8659,7476,29641,3305,1938338
2022-08-08 00:00:00,1.51566,1.51741,8329,7813,28642,3198,1887562
2022-08-15 00:00:00,1.60511,1.61916,9479,9934,31572,3293,1949894
2022-08-22 00:00:00,1.83833,1.81145,10792,12593,35787,3280,1975601
2022-08-29 00:00:00,1.96617,1.89564,11524,13887,37513,3260,1978914
2022-09-05 00:00:00,2.02613,1.94934,12548,13475,38334,3290,1966513
2022-09-12 00:00:00,2.04444,1.97433,13405,14610,39838,3322,2017799
2022-09-19 00:00:00,2.29157,2.19998,15939,16713,44726,3334,2033022
2022-09-26 00:00:00,2.37316,2.29832,17080,16825,46321,3353,2015431
2022-10-03 00:00:00,2.61928,2.59379,18503,20141,57318,3684,2209814
2022-10-10 00:00:00,2.97342,2.85133,20623,22779,63388,3720,2223106
2022-10-17 00:00:00,3.33747,3.31688,23713,28368,75615,3726,2279700
2022-10-24 00:00:00,4.40914,4.4466,32012,45003,109496,3788,2462467
2022-10-31 00:00:00,5.46044,5.54702,37474,61015,139247,3776,2510305
2022-11-07 00:00:00,5.77391,5.67263,38651,57053,140055,3793,2468962
2022-11-14 00:00:00,5.95367,5.73531,34849,55229,137419,3777,2396019
2022-11-21 00:00:00,7.46674,7.37142,39539,62925,164936,3765,2237505
2022-11-28 00:00:00,7.22916,7.24012,38495,63623,185673,3767,2564503
2022-12-05 00:00:00,6.83803,6.82928,32316,62563,167248,3750,2448985
2022-12-12 00:00:00,6.32716,6.46231,28976,55613,151672,3751,2347026
2022-12-19 00:00:00,5.98024,6.1412,25500,41624,129978,3715,2116491
2022-12-26 00:00:00,5.33738,5.46656,22891,27251,112531,3703,2058533
2023-01-02 00:00:00,3.94632,4.07732,16651,21006,92034,3740,2257219
2023-01-09 00:00:00,2.95379,3.05773,12231,18061,67720,3737,2214718
2023-01-16 00:00:00,2.64461,2.70671,11720,16915,57770,3730,2134322
2023-01-23 00:00:00,2.63254,2.67225,12170,18680,58231,3716,2179097
2023-01-30 00:00:00,2.58785,2.68591,12686,19751,59326,3734,2208786
2023-02-06 00:00:00,2.59797,2.70465,13271,20964,62258,3735,2301891
2023-02-13 00:00:00,2.57397,2.6371,13127,19818,59665,3695,2262519
2023-02-20 00:00:00,2.53338,2.58651,13478,18410,57223,3719,2212367
2023-02-27 00:00:00,2.41141,2.44348,12693,18281,55682,3725,2278801
2023-03-06 00:00:00,2.36135,2.40445,12840,18388,54686,3722,2274369
2023-03-13 00:00:00,2.35552,2.43524,13086,17814,54263,3713,2228243
2023-03-20 00:00:00,2.31452,2.41343,13043,18685,55394,3665,2295244
2023-03-27 00:00:00,2.26061,2.34891,12413,18078,53342,3688,2270922
2023-04-03 00:00:00,2.13495,2.20628,11586,15673,48355,3680,2191695
2023-04-10 00:00:00,2.01808,2.0726,11151,14832,46725,3665,2254413
2023-04-17 00:00:00,1.91773,1.95437,9912,14788,44507,3680,2277306
2023-04-24 00:00:00,1.91233,1.97315,10041,15803,44802,3677,2270577
2023-05-01 00:00:00,1.95706,2.0174,10013,16115,45582,3652,2259439
2023-05-08 00:00:00,1.92178,1.99349,10187,16725,45769,3654,2295923
2023-05-15 00:00:00,1.88696,1.96616,9740,15517,43287,3653,2201602
2023-05-22 00:00:00,1.83831,1.91398,9389,14611,41516,3518,2169098
2023-05-29 00:00:00,1.85243,1.93826,9568,14220,41589,3601,2145684
2023-06-05 00:00:00,1.58197,1.69283,8309,11628,36939,3583,2182091
2023-06-12 00:00:00,1.49009,1.57462,7741,10223,33880,3589,2151633
2023-06-19 00:00:00,1.36698,1.44401,6998,8941,30889,3582,2139112
2023-06-26 00:00:00,1.276,1.32385,6388,8012,28486,3539,2151758
2023-07-03 00:00:00,1.23501,1.29091,5944,7475,26648,3569,2064286
2023-07-10 00:00:00,1.16269,1.20177,5608,7043,25903,3542,2155400
2023-07-17 00:00:00,1.12962,1.19268,5718,6836,25802,3560,2163359
2023-07-24 00:00:00,1.1716,1.23085,5812,7046,26417,3551,2146245
2023-07-31 00:00:00,1.20886,1.26099,5678,6966,26896,3542,2132922
2023-08-07 00:00:00,1.28069,1.35931,5982,7764,29313,3521,2156467
2023-08-14 00:00:00,1.45906,1.53965,6688,9759,33663,3533,2186399
2023-08-21 00:00:00,1.72129,1.8262,8234,13151,40979,3524,2243946
2023-08-28 00:00:00,1.95643,1.97735,8980,14664,44411,3537,2245988
2023-09-04 00:00:00,2.02622,2.0246,9546,14159,44734,3538,2209523
2023-09-11 00:00:00,1.95721,1.99147,9485,14904,45287,3558,2274050
2023-09-18 00:00:00,2.04894,2.13438,10912,16162,48265,3558,2261308
2023-09-25 00:00:00,2.10325,2.17945,11376,16110,49269,3552,2260617
2023-10-02 00:00:00,2.29437,2.25993,13519,19002,56312,4131,2491762
2023-10-09 00:00:00,2.35661,2.31333,14421,18599,57524,4152,2486632
2023-10-16 00:00:00,2.54534,2.51543,15720,20305,62503,4137,2484780
2023-10-23 00:00:00,2.73456,2.68187,16987,22384,67635,4162,2521937
2023-10-30 00:00:00,2.97593,2.91427,17798,24808,72231,4157,2478529
2023-11-06 00:00:00,3.44474,3.32776,21464,29464,85459,4153,2568065
2023-11-13 00:00:00,3.72733,3.57493,22024,30847,90948,4156,2544050
2023-11-20 00:00:00,3.96716,3.7901,22396,25940,85524,4169,2256510
2023-11-27 00:00:00,4.0711,3.96251,22647,30362,103712,4142,2617331
2023-12-04 00:00:00,4.43001,4.3577,23354,38183,114141,4106,2619296
2023-12-11 00:00:00,5.23531,5.20976,26077,48330,135998,4122,2610448
2023-12-18 00:00:00,6.29628,6.3132,29770,53491,163265,4093,2586088
2023-12-25 00:00:00,6.86008,6.90793,31488,41791,166750,4084,2413892
2024-01-01 00:00:00,5.76943,5.76353,24677,32320,143938,4112,2497395
2024-01-08 00:00:00,4.71303,4.7553,18151,31396,118459,4110,2491092
2024-01-15 00:00:00,4.37645,4.35212,16160,29154,100098,4121,2299985
2024-01-22 00:00:00,4.29285,4.22512,16225,34393,105571,4145,2498648
2024-01-29 00:00:00,4.47024,4.27996,17267,38567,107922,4127,2521568
2024-02-05 00:00:00,4.51127,4.40173,17961,41789,112968,4130,2566444
2024-02-12 00:00:00,4.40434,4.33653,17400,38985,108366,4118,2498912
2024-02-19 00:00:00,4.38329,4.32522,17659,37127,107566,4111,2486951
2024-02-26 00:00:00,4.10181,4.08164,17334,36003,104864,4110,2569164
2024-03-04 00:00:00,3.7598,3.73403,16496,33098,94742,4114,2537260
2024-03-11 00:00:00,3.43549,3.40093,15876,29166,84963,4053,2498228
2024-03-18 00:00:00,3.11686,3.15455,15097,26542,78618,4106,2492206
2024-03-25 00:00:00,2.99938,3.0343,14434,23556,73845,4099,2433678
2024-04-01 00:00:00,2.79485,2.83344,13918,20517,68526,4074,2418470
2024-04-08 00:00:00,2.56441,2.59313,13267,19722,64449,4088,2485371
2024-04-15 00:00:00,2.27074,2.29554,11853,18319,57522,4074,2505816
2024-04-22 00:00:00,2.21342,2.24527,11399,18188,55413,4047,2467989
2024-04-29 00:00:00,2.12453,2.14655,11136,17612,53519,4001,2493255
2024-05-06 00:00:00,2.02811,2.04178,10369,16479,50457,4048,2471221
2024-05-13 00:00:00,1.99937,2.03197,10323,15732,49254,4002,2423948
2024-05-20 00:00:00,1.93241,1.95808,9847,14626,47562,3962,2429017
2024-05-27 00:00:00,1.90317,1.9223,9668,13385,44766,3951,2328772
2024-06-03 00:00:00,1.68241,1.72665,8276,11484,41248,3923,2388904
2024-06-10 00:00:00,1.60309,1.6062,7421,10231,37720,3916,2348396
2024-06-17 00:00:00,1.5073,1.54206,6731,9048,35781,3914,2320335
2024-06-24 00:00:00,1.48383,1.49644,6268,9093,35208,3861,2352786
2024-07-01 00:00:00,1.39299,1.44723,5810,8077,32093,3889,2217551
2024-07-08 00:00:00,1.45392,1.44843,6101,8819,34982,3876,2415173
2024-07-15 00:00:00,1.45455,1.43289,5727,8326,33474,3859,2336121
2024-07-22 00:00:00,1.5251,1.50564,6018,8651,34749,3887,2307921
2024-07-29 00:00:00,1.5366,1.49629,6006,8902,34935,3889,2334775
2024-08-05 00:00:00,1.54425,1.50949,6263,9040,34912,3839,2312831
2024-08-12 00:00:00,1.51967,1.54313,6296,9976,35347,3721,2290608
